"date","sitename","county","aqi","status","so2","co","o3","pm10","pm2.5","no2","nox","no","windspeed","winddirec","after_reform"
2017-04-15,"Sanchong","New Taipei City",88,"Moderate",8.9,1.32,NA,63,28,32,59,27,NA,NA,FALSE
2017-04-15,"Xindian","New Taipei City",48,"Good",2.6,0.42,24,36,13,23,25,2.3,1.5,141,FALSE
2017-04-15,"Songshan","Taipei City",85,"Moderate",5.5,0.56,18,34,27,30,34,3.7,1,36,FALSE
2017-04-15,"Annan","Tainan City",77,"Moderate",3.3,0.25,54,69,17,11,12,0.8,3.3,334,FALSE
2017-04-15,"Yonghe","New Taipei City",37,"Good",0.9,0.39,24,17,8,10,13,2.3,0.9,268,TRUE
2017-04-15,"Mailiao","Yunlin County",57,"Moderate",6.1,0.39,41,51,28,21,24,3.5,6.3,61,FALSE
2017-04-15,"Pingzhen","Taoyuan City",22,"Good",1.1,0.15,28,25,9,6.4,8.4,2,6.2,91,FALSE
2017-04-15,"Tamsui","New Taipei City",36,"Good",1.5,0.22,35,29,11,5.9,7.3,1.4,NA,NA,FALSE
2017-04-15,"Linyuan","Kaohsiung City",71,"Moderate",4.2,0.31,64,53,19,10,11,0.5,1.9,257,TRUE
2017-04-15,"Kinmen","Kinmen County",127,NA,4.7,0.31,23,67,43,11,12,0.8,2,50,FALSE
2017-04-15,"Datong","Taipei City",44,"Good",1.1,0.78,NA,39,15,35,61,26,NA,NA,TRUE
2017-04-15,"Cailiao","New Taipei City",49,"Good",1.4,0.26,52,23,13,9.9,11,0.9,1.9,193,FALSE
2017-04-15,"Toufen","Miaoli County",34,"Good",1.7,0.26,22,22,10,8.8,9.3,0.5,1.8,44,TRUE
2017-04-15,"Annan","Tainan City",29,"Good",1.4,0.09,15,25,5,5,6.5,1.5,3,124,FALSE
2017-04-15,"Zhongming","Taichung City",76,"Moderate",3.8,0.82,5.9,52,38,47,52,5,1.4,185,FALSE
2017-04-15,"Wanhua","Taipei City",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
2017-04-15,"Qianzhen","Kaohsiung City",107,NA,6.8,0.35,60,73,39,21,23,1.7,1.5,288,FALSE
2017-04-15,"Dali","Taichung City",85,"Moderate",5.2,0.95,1.7,77,34,27,60,33,1.1,261,TRUE
2017-04-15,"Puli","Nantou County",133,"Unhealthy for Sensitive Groups",0.8,0.37,11,32,29,7.9,8.9,1,0.5,154,TRUE
2017-04-15,"Chiayi","Chiayi City",19,"Good",1.9,0.34,1.8,26,13,13,15,1.9,1.2,99,FALSE
2017-04-15,"Toufen","Miaoli County",74,"Moderate",1.3,0.27,47,31,20,12,12,0.6,2.8,72,TRUE
2017-04-15,"Tucheng","New Taipei City",32,"Good",1.3,0.35,34,1,NA,9.5,11,1,1.3,140,FALSE
2017-04-15,"Meinong","Kaohsiung City",33,"Good",0.6,0.1,5.3,17,9,2.2,3.2,1,0.5,99,FALSE
2017-04-15,"Changhua","Changhua County",153,"Unhealthy",3.4,0.26,53,64,54,7.5,7.6,0.1,4.4,305,FALSE
2017-04-15,"Shanhua","Tainan City",72,"Moderate",3.4,0.16,15,28,13,6.2,7.9,1.7,1.3,98,FALSE
2017-04-15,"Hsinchu","Hsinchu City",44,"Good",1.6,0.44,39,40,4,9.9,12,2.3,1.6,241,FALSE
2017-04-15,"Songshan","Taipei City",46,"Good",2,0.52,2.3,12,8,17,27,9.9,0.9,70,FALSE
2017-04-15,"Xitun","Taichung City",45,"Good",2.5,0.17,64,35,11,8.3,9,0.7,2.1,261,FALSE
2017-04-15,"Taitung","Taitung County",30,"Good",NA,NA,NA,NA,NA,NA,NA,NA,1.1,78,FALSE
2017-04-15,"Longtan","Taoyuan City",49,"Good",5.2,0.24,29,34,14,13,15,1.3,7.1,69,TRUE
2017-04-15,"Kinmen","Kinmen County",66,"Moderate",5.4,0.22,29,55,26,8.6,11,2.1,1.6,287,FALSE
2017-04-15,"Fengshan","Kaohsiung City",34,"Good",1.9,0.34,8,33,7,12,16,3.3,1.1,344,FALSE
2017-04-15,"Sanyi","Miaoli County",21,"Good",1,0.23,32,11,NA,4.2,4.7,0.5,3.4,37,FALSE
2017-04-15,"Douliu","Yunlin County",73,"Moderate",2.5,0.36,7.6,30,20,21,23,1.4,0.5,16,TRUE
2017-04-15,"Erlin","Changhua County",37,"Good",2.9,0.09,31,25,17,4,5.2,1.3,4.9,273,FALSE
2017-04-15,"Qiaotou","Kaohsiung City",111,NA,4.1,0.44,28,101,37,22,23,1.1,1.1,8.5,FALSE
2017-04-15,"Yilan","Yilan County",64,"Moderate",2.7,0.31,46,50,20,7.2,8.8,1.6,2.2,113,FALSE
2017-04-15,"Lunbei","Yunlin County",113,NA,2,0.29,49,44,36,7.8,8.4,0.6,1.3,0,FALSE
2017-04-15,"Kinmen","Kinmen County",33,"Good",1.8,0.15,35,16,12,3.1,4.1,1,2.7,138,FALSE
2017-04-15,"Puzi","Chiayi County",38,"Good",1.6,0.11,24,45,4,3.1,5.3,2.2,4.3,241,FALSE
2017-04-15,"Chaozhou","Pingtung County",151,NA,3.4,0.44,66,100,29,13,16,3,1.7,191,FALSE
2017-04-15,"Xindian","New Taipei City",77,"Moderate",1.4,0.27,67,50,27,7,8.1,1.1,2.6,138,FALSE
2017-04-15,"Yonghe","New Taipei City",48,"Good",3.8,0.96,61,42,19,34,43,8.7,2.8,55,FALSE
2017-04-15,"Chaozhou","Pingtung County",81,"Moderate",3.2,0.27,38,75,32,11,12,0.7,1.1,127,FALSE
2017-04-15,"Xianxi","Changhua County",112,NA,9.8,0.54,32,84,55,21,25,3.7,1.9,200,FALSE
2017-04-15,"Dongshan","Yilan County",57,"Moderate",2.5,0.16,28,30,25,6.3,10,4,1.7,356,FALSE
2017-04-15,"Kinmen","Kinmen County",48,"Good",1.3,0.34,16,27,15,15,16,0.7,0.7,123,FALSE
2017-04-15,"Renwu","Kaohsiung City",89,"Moderate",5.2,0.9,3.9,60,20,32,71,39,1.6,325,FALSE
2017-04-15,"Qianzhen","Kaohsiung City",78,"Moderate",1.5,0.33,48,37,15,8.1,9.5,1.4,1.7,302,FALSE
2017-04-15,"Xingang","Chiayi County",59,"Moderate",2.1,0.14,48,31,18,2,3,1,2.3,251,FALSE
2017-04-15,"Qianzhen","Kaohsiung City",46,"Good",2.2,0.32,24,35,16,14,14,0.8,1.6,43,FALSE
2017-04-15,"Pingzhen","Taoyuan City",29,"Good",1.8,0.17,15,22,3,8.8,10,1.7,5.3,234,FALSE
2017-04-15,"Guanshan","Taitung County",19,"Good",0.7,NA,8.1,19,8,2.1,4.3,2.2,2.1,75,FALSE
2017-04-15,"Zhushan","Nantou County",46,"Good",2.2,0.11,29,30,19,4.7,5.5,0.9,3,281,FALSE
2017-04-15,"Zuoying","Kaohsiung City",42,"Good",5.4,0.53,9,30,9,28,37,8.6,2.8,160,FALSE
2017-04-15,"Fuxing","Kaohsiung City",100,"Moderate",3.9,0.51,61,114,26,19,22,3.3,0.7,229,FALSE
2017-04-15,"Pingzhen","Taoyuan City",115,NA,5.3,0.45,34,64,40,36,40,4.1,1.8,54,FALSE
2017-04-15,"Pingzhen","Taoyuan City",32,"Good",3.1,0.28,34,33,10,15,20,4.9,3.7,39,TRUE
2017-04-15,"Nantou","Nantou County",23,"Good",3,0.53,4,29,11,7.6,22,14,0.8,152,FALSE
2017-04-15,"Tainan","Tainan City",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
2017-04-15,"Chaozhou","Pingtung County",41,"Good",0.9,0.13,5.3,43,15,3.5,4.8,1.3,1,38,FALSE
2017-04-15,"Datong","Taipei City",27,"Good",NA,NA,NA,24,NA,NA,NA,NA,NA,NA,FALSE
2017-04-15,"Qianzhen","Kaohsiung City",25,"Good",1.6,0.45,11,10,NA,27,29,1.9,1.2,141,FALSE
2017-04-15,"Matsu","Lienchiang County",125,NA,4.2,0.38,66,75,46,3.3,4.1,0.8,2.2,87,FALSE
2017-04-15,"Linkou","New Taipei City",62,"Moderate",5.4,0.38,5.3,43,21,NA,NA,NA,1.3,244,FALSE
2017-04-15,"Chiayi","Chiayi City",44,"Good",2.3,0.16,12,47,NA,7.6,8.6,1,0.6,94,FALSE
2017-04-15,"Banqiao","New Taipei City",119,NA,1.9,0.71,39,88,49,24,28,3.9,2.7,67,FALSE
2017-04-15,"Annan","Tainan City",29,"Good",2.1,0.18,6.6,21,12,12,14,1.9,1.1,80,FALSE
2017-04-15,"Dali","Taichung City",96,"Moderate",1.7,0.66,10,72,41,17,24,7.4,1.2,243,FALSE
2017-04-15,"Songshan","Taipei City",63,"Moderate",2.1,0.27,58,42,25,12,14,2.1,2.2,74,FALSE
2017-04-15,"Xindian","New Taipei City",31,"Good",1.6,0.52,18,25,11,22,24,2.6,1.2,69,FALSE
2017-04-15,"Tamsui","New Taipei City",80,"Moderate",3.5,0.23,70,37,25,7.2,8.3,1.1,NA,NA,FALSE
2017-04-15,"Linkou","New Taipei City",70,"Moderate",5.1,0.95,9.6,46,32,43,46,3.4,1.4,132,FALSE
2017-04-15,"Guanyin","Taoyuan City",37,"Good",4,0.16,8.8,30,14,13,14,0.8,1.6,205,FALSE
2017-04-15,"Guanshan","Taitung County",33,"Good",NA,NA,18,14,6,2.4,5,2.5,2.1,159,FALSE
2017-04-15,"Qianzhen","Kaohsiung City",24,"Good",3.1,0.14,22,22,5,4.9,6.5,1.6,3.1,159,FALSE
2017-04-15,"Nantou","Nantou County",48,"Good",1.5,0.45,24,43,13,21,21,0.6,0.9,49,FALSE
2017-04-15,"Yangming","Taipei City",37,"Good",1.8,0.13,40,7,NA,0.9,1.1,0.2,NA,NA,FALSE
2017-04-15,"Erlin","Changhua County",55,"Moderate",2.6,0.13,46,25,11,2.3,2.9,0.5,3,313,FALSE
2017-04-15,"Dali","Taichung City",48,"Good",3.2,0.19,49,20,16,11,13,1.6,2.8,288,FALSE
2017-04-15,"Tainan","Tainan City",116,NA,7.7,0.85,32,103,59,36,47,10,1.7,325,FALSE
2017-04-15,"Changhua","Changhua County",32,"Good",0.8,0.24,37,17,12,4.5,4.8,0.3,8.4,15,TRUE
2017-04-15,"Puzi","Chiayi County",64,"Moderate",2.8,0.23,39,80,17,7.7,8.8,1.1,3.1,343,TRUE
2017-04-15,"Qianjin","Kaohsiung City",17,"Good",2.1,0.17,14,7,5,2.8,4.3,1.5,2.2,288,FALSE
2017-04-15,"Pingtung","Pingtung County",107,"Unhealthy for Sensitive Groups",4,0.86,23,152,55,32,33,0.4,1.1,292,TRUE
2017-04-15,"Banqiao","New Taipei City",93,"Moderate",5,0.92,23,63,33,35,43,8.8,1.9,19,FALSE
2017-04-15,"Erlin","Changhua County",148,NA,5.7,0.42,77,111,53,6.5,7.4,0.9,2.7,267,FALSE
2017-04-15,"Qianzhen","Kaohsiung City",109,NA,3.7,0.43,50,50,38,13,14,1.3,0.8,326,FALSE
2017-04-15,"Magong","Penghu County",59,"Moderate",2.3,0.17,45,36,15,1.6,1.7,0.1,6.6,19,FALSE
2017-04-15,"Xinying","Tainan City",60,"Moderate",5.1,0.31,17,49,17,14,15,1.1,2.9,42,FALSE
2017-04-15,"Banqiao","New Taipei City",78,"Moderate",8,0.39,1.3,55,21,20,24,3.3,1.3,252,FALSE
2017-04-15,"Changhua","Changhua County",111,NA,1.6,0.27,21,63,45,12,13,0.9,1.7,48,FALSE
2017-04-15,"Matsu","Lienchiang County",58,"Moderate",2.7,0.18,57,33,10,4.6,6.1,1.5,4.4,55,FALSE
2017-04-15,"Xindian","New Taipei City",81,"Moderate",2,0.74,11,49,28,35,46,11,1.7,137,FALSE
2017-04-15,"Xindian","New Taipei City",90,"Moderate",2,0.54,14,32,21,20,23,2.9,1.7,185,FALSE
2017-04-15,"Zhongli","Taoyuan City",35,"Good",2.9,0.45,19,32,7,15,22,7.4,0.8,210,FALSE
2017-04-15,"Tainan","Tainan City",158,NA,3,0.88,34,91,71,21,23,2.5,1,113,FALSE
2017-04-15,"Wanli","New Taipei City",72,"Moderate",2.9,0.19,18,45,24,7.7,8.7,1,0.8,189,FALSE
2017-04-15,"Linyuan","Kaohsiung City",12,"Good",5.2,0.18,7.3,13,NA,12,15,3.3,2.9,35,FALSE
2017-04-15,"Wanhua","Taipei City",33,"Good",3,0.68,21,28,14,22,41,19,1.3,151,FALSE
2017-04-15,"Hengchun","Pingtung County",19,"Good",2.5,0.06,12,16,4,1.2,2.9,1.7,3.3,92,FALSE
2017-04-15,"Longtan","Taoyuan City",53,"Moderate",2.8,0.54,10,32,18,32,38,6.9,1.4,64,TRUE
2017-04-15,"Hsinchu","Hsinchu City",74,"Moderate",1.4,0.66,12,42,26,34,37,2.9,1.4,77,FALSE
2017-04-15,"Yangming","Taipei City",33,"Good",2.6,0.09,27,11,6,2,2.3,0.3,NA,NA,FALSE
2017-04-15,"Xianxi","Changhua County",61,"Moderate",4.2,0.34,37,28,22,19,20,1.9,6.1,38,FALSE
2017-04-15,"Douliu","Yunlin County",132,NA,2.7,0.58,57,96,55,23,25,2.6,1.3,33,FALSE
2017-04-15,"Miaoli","Miaoli County",82,"Moderate",3.2,0.41,37,41,32,9.6,11,1.8,2.6,17,FALSE
2017-04-15,"Sanyi","Miaoli County",71,"Moderate",1.1,0.27,19,43,31,8.9,9.8,0.9,2.8,31,FALSE
2017-04-15,"Dongshan","Yilan County",28,"Good",1.3,0.19,37,15,NA,3.7,4.5,0.8,1.7,257,TRUE
2017-04-15,"Annan","Tainan City",125,NA,2.1,0.38,27,100,36,9.8,11,0.8,1.7,314,FALSE
2017-04-15,"Kinmen","Kinmen County",105,NA,6.4,0.58,17,71,39,20,22,1.8,2.4,101,FALSE
2017-04-15,"Shilin","Taipei City",46,"Good",4,0.41,9.2,31,17,16,21,5.1,1.2,341,FALSE
2017-04-15,"Matsu","Lienchiang County",65,"Moderate",3.2,0.14,50,45,14,5.2,6.3,1.1,3.3,175,FALSE
2017-04-15,"Mailiao","Yunlin County",121,"Unhealthy for Sensitive Groups",4,0.26,17,83,46,15,16,0.6,1.7,189,TRUE
2017-04-15,"Datong","Taipei City",29,"Good",2.4,1.02,NA,24,9,31,71,40,NA,NA,FALSE
2017-04-15,"Linkou","New Taipei City",29,"Good",9.4,0.17,11,31,15,16,33,17,4.5,102,FALSE
2017-04-15,"Lunbei","Yunlin County",60,"Moderate",1.8,0.33,2.4,44,23,23,26,3.5,1,116,FALSE
2017-04-15,"Longtan","Taoyuan City",44,"Good",1.9,0.45,24,33,14,21,24,2.5,1.7,20,FALSE
2017-04-15,"Xiaogang","Kaohsiung City",39,"Good",7.8,0.12,20,31,13,9.7,9.7,-0.1,2.2,281,FALSE
2017-04-15,"Fengshan","Kaohsiung City",32,"Good",1.5,0.23,6.5,29,8,10,12,1.6,1.5,78,FALSE
2017-04-15,"Renwu","Kaohsiung City",70,"Moderate",1.2,0.28,55,77,16,8.6,9.1,0.6,3.7,303,FALSE
2017-04-15,"Taoyuan","Taoyuan City",36,"Good",3,0.24,11,16,12,10,11,1,3.4,103,FALSE
2017-04-15,"Xianxi","Changhua County",77,"Moderate",2.3,0.49,2.7,54,35,21,35,14,0.4,30,TRUE
2017-04-15,"Hualien","Hualien County",74,"Moderate",1.1,0.23,64,44,13,4.7,6.2,1.5,1.7,58,FALSE
2017-04-15,"Tainan","Tainan City",33,"Good",2.8,0.2,19,45,12,10,12,1.4,1.9,53,FALSE
2017-04-15,"Renwu","Kaohsiung City",106,NA,3.1,0.45,34,62,44,17,18,0.9,1.7,329,FALSE
2017-04-15,"Dongshan","Yilan County",54,"Moderate",2.5,0.46,7.6,41,16,14,25,11,1.4,59,FALSE
2017-04-15,"Zhushan","Nantou County",151,"Unhealthy",2.5,0.41,8.6,91,50,12,13,1.2,0.6,326,FALSE
2017-04-15,"Yangming","Taipei City",37,"Good",1.8,0.11,39,3,NA,0.8,1,0.2,NA,NA,FALSE
2017-04-15,"Linyuan","Kaohsiung City",37,"Good",4.8,0.16,30,19,14,3.3,4.1,0.8,3.9,271,FALSE
2017-04-15,"Longtan","Taoyuan City",74,"Moderate",4,0.35,38,42,15,16,19,2.6,3.8,63,FALSE
2017-04-15,"Pingzhen","Taoyuan City",120,"Unhealthy for Sensitive Groups",4,0.44,36,84,34,23,27,3.3,3.6,48,TRUE
2017-04-15,"Zhudong","Hsinchu County",45,"Good",1.4,0.26,45,27,15,9.7,13,2.8,2.8,351,FALSE
2017-04-15,"Shilin","Taipei City",31,"Good",2.6,0.31,42,19,7,6.7,6.7,0,3.1,64,FALSE
2017-04-15,"Pingtung","Pingtung County",49,"Good",2.1,0.22,7,40,11,9.4,11,1.8,1.6,37,FALSE
2017-04-15,"Wanhua","Taipei City",67,"Moderate",0.5,0.66,17,NA,17,22,30,8.4,0.8,189,FALSE
2017-04-15,"Douliu","Yunlin County",59,"Moderate",1.6,0.18,18,33,11,6.7,7.6,0.9,0.9,143,FALSE
2017-04-15,"Shilin","Taipei City",32,"Good",5.9,0.25,24,8,8,20,24,4,2.3,128,TRUE
2017-04-15,"Shilin","Taipei City",42,"Good",1.1,0.18,45,25,7,5.4,6.2,0.8,3.5,108,FALSE
2017-04-15,"Xindian","New Taipei City",51,"Moderate",1.3,0.16,47,32,16,2.6,3.4,0.8,1.7,83,TRUE
2017-04-15,"Mailiao","Yunlin County",123,NA,2.3,0.33,19,98,47,7.8,9.5,1.7,1.6,32,FALSE
2017-04-15,"Linyuan","Kaohsiung City",50,"Good",3,0.16,50,24,NA,6.2,7.1,0.9,1.3,268,FALSE
2017-04-15,"Qianzhen","Kaohsiung City",107,"Unhealthy for Sensitive Groups",2.2,0.34,21,63,35,12,14,2.1,2,14,TRUE
2017-04-15,"Toufen","Miaoli County",67,"Moderate",1.7,0.28,46,48,22,6.9,7.9,1,3.9,57,TRUE
2017-04-15,"Zhongshan","Taipei City",30,"Good",3,1.68,16,21,10,32,65,33,1.6,291,FALSE
2017-04-15,"Nantou","Nantou County",19,"Good",1,0.51,14,16,2,12,13,0.5,2.5,339,TRUE
2017-04-15,"Hengchun","Pingtung County",39,"Good",2.7,0.06,22,48,10,2.3,3,0.7,4.1,96,FALSE
2017-04-15,"Banqiao","New Taipei City",74,"Moderate",6.6,0.46,52,46,24,17,21,3.8,1.8,350,FALSE
2017-04-15,"Dongshan","Yilan County",35,"Good",0.7,0.27,38,21,3,4.1,5.3,1.2,1.8,255,FALSE
2017-04-15,"Dongshan","Yilan County",58,"Moderate",5,0.41,39,57,28,15,19,4.3,2.8,93,FALSE
2017-04-15,"Nantou","Nantou County",49,"Good",1.8,0.24,39,35,16,5.1,6.4,1.2,2.5,273,FALSE
2017-04-15,"Shanhua","Tainan City",54,"Moderate",1.8,0.11,11,34,7,6.7,7.9,1.2,1.2,148,FALSE
2017-04-15,"Tamsui","New Taipei City",30,"Good",4.1,0.2,29,21,8,5.6,7.7,2.1,NA,NA,TRUE
2017-04-15,"Nantou","Nantou County",127,NA,3.4,0.46,59,74,36,16,17,1,2,307,FALSE
2017-04-15,"Nanzi","Kaohsiung City",77,"Moderate",2.7,0.18,44,70,11,NA,NA,NA,0.7,224,FALSE
2017-04-15,"Erlin","Changhua County",38,"Good",3.4,0.56,24,34,16,18,22,3.7,4.4,95,FALSE
2017-04-15,"Zhudong","Hsinchu County",54,"Moderate",0.3,0.26,38,21,7,7.4,9.1,1.7,1.8,311,FALSE
2017-04-15,"Banqiao","New Taipei City",70,"Moderate",NA,0.71,51,45,24,26,32,5.7,1.1,225,FALSE
2017-04-15,"Xinzhuang","New Taipei City",42,"Good",4.1,0.86,2.3,33,12,16,45,29,0.5,249,FALSE
2017-04-15,"Xinzhuang","New Taipei City",36,"Good",2.6,0.56,12,34,12,16,27,10,0.6,264,FALSE
2017-04-15,"Changhua","Changhua County",67,"Moderate",3.2,0.44,9.8,40,26,25,25,0.6,4.7,6.7,FALSE
2017-04-15,"Hukou","Hsinchu County",42,"Good",2.4,0.2,30,39,12,7.5,8.2,0.7,1.5,37,FALSE
2017-04-15,"Toufen","Miaoli County",NA,NA,2.1,0.28,36,37,25,8.6,11,2.5,4.3,56,TRUE
2017-04-15,"Xinying","Tainan City",120,NA,4.4,0.32,49,67,48,11,12,1.9,3.1,337,FALSE
2017-04-15,"Yilan","Yilan County",64,"Moderate",2.4,0.33,42,46,23,6.1,6.4,0.3,0.9,334,FALSE
2017-04-15,"Pingtung","Pingtung County",86,"Moderate",6,0.4,35,68,47,16,16,0.7,0.5,245,FALSE
2017-04-15,"Pingzhen","Taoyuan City",25,"Good",2.6,0.37,33,27,4,15,25,9.8,3.1,76,TRUE
2017-04-15,"Annan","Tainan City",30,"Good",0.7,0.4,3.4,23,15,18,24,5.4,0.6,75,FALSE
2017-04-15,"Miaoli","Miaoli County",68,"Moderate",2.4,0.36,41,39,21,10,11,1.2,1.8,32,FALSE
2017-04-15,"Annan","Tainan City",84,"Moderate",3.9,0.64,37,48,37,19,22,2.9,1.6,182,FALSE
2017-04-15,"Dongshan","Yilan County",36,"Good",2.2,0.33,24,31,14,18,25,7.4,2.2,285,TRUE
2017-04-15,"Shilin","Taipei City",74,"Moderate",2.3,0.53,22,25,10,35,40,5,1.3,146,FALSE
2017-04-15,"Cailiao","New Taipei City",22,"Good",3.3,0.17,20,19,4,5.6,10,4.5,5.1,80,FALSE
2017-04-15,"Wanli","New Taipei City",54,"Moderate",2.2,0.14,48,73,12,6.1,8,1.9,4.6,61,FALSE
2017-04-15,"Lunbei","Yunlin County",66,"Moderate",1.4,0.17,36,67,18,6.2,7.8,1.6,3.1,51,FALSE
2017-04-15,"Xinzhuang","New Taipei City",89,"Moderate",3.5,0.51,39,91,29,17,21,3.7,4.2,76,FALSE
2017-04-15,"Puli","Nantou County",70,"Moderate",-0.1,0.3,30,21,17,9.8,11,1,1.9,275,TRUE
2017-04-15,"Zhushan","Nantou County",106,NA,3.7,0.28,45,66,27,14,15,1.1,1.6,255,FALSE
2017-04-15,"Wanhua","Taipei City",23,"Good",4.4,0.74,22,37,15,24,33,8.9,1.1,257,FALSE
2017-04-15,"Zhongli","Taoyuan City",24,"Good",0.6,0.82,33,NA,NA,25,42,17,1.4,179,FALSE
2017-04-15,"Hengchun","Pingtung County",51,"Moderate",3.6,0.19,51,25,8,2.8,3.7,1,11,37,FALSE
2017-04-15,"Chaozhou","Pingtung County",56,"Moderate",2,0.15,17,35,14,7.2,8.8,1.5,0.8,47,FALSE
2017-04-15,"Zhongli","Taoyuan City",113,NA,7.2,0.88,24,68,37,24,36,12,0.9,220,FALSE
2017-04-15,"Xingang","Chiayi County",95,"Moderate",3,0.29,28,64,33,8.5,9.5,1,0.9,219,FALSE
2017-04-15,"Taoyuan","Taoyuan City",119,NA,3.2,0.53,59,58,33,18,20,2,1.6,113,FALSE
2017-04-15,"Mailiao","Yunlin County",132,NA,4.5,0.48,35,87,52,10,12,1.4,2.6,45,FALSE
2017-04-15,"Keelung","Keelung City",30,"Good",1.1,0.31,33,24,12,11,13,1.7,1.5,71,TRUE
2017-04-15,"Tainan","Tainan City",137,NA,2.9,0.46,15,93,60,13,14,0.5,2.9,47,FALSE
2017-04-15,"Yangming","Taipei City",83,"Moderate",1.9,0.12,44,20,20,7.2,8.1,1,NA,NA,FALSE
2017-04-15,"Lunbei","Yunlin County",94,"Moderate",8.5,0.61,20,52,35,21,31,9.3,3.5,14,FALSE
2017-04-15,"Xiaogang","Kaohsiung City",NA,NA,4.3,0.51,48,61,34,23,NA,NA,NA,NA,TRUE
2017-04-15,"Guting","Taipei City",89,"Moderate",4.3,0.97,16,68,32,42,48,5.8,1.4,118,FALSE
2017-04-15,"Zhudong","Hsinchu County",35,"Good",1.6,0.2,36,13,14,4.2,5.5,1.3,4,64,FALSE
2017-04-15,"Sanchong","New Taipei City",48,"Good",2.6,0.69,NA,52,11,19,54,35,NA,NA,FALSE
2017-04-15,"Magong","Penghu County",49,"Good",1.4,0.19,36,42,12,3.3,5,1.8,3.8,143,FALSE
2017-04-15,"Tucheng","New Taipei City",109,NA,2.8,0.51,55,87,48,7.3,9.2,2,2,205,FALSE
2017-04-15,"Erlin","Changhua County",90,"Moderate",4,0.49,32,79,36,12,13,0.8,1.7,82,FALSE
2017-04-15,"Qianjin","Kaohsiung City",146,NA,3.2,0.71,58,58,33,18,19,1,1.2,258,FALSE
2017-04-15,"Sanchong","New Taipei City",73,"Moderate",2.5,1.11,NA,66,11,38,117,79,NA,NA,FALSE
2017-04-15,"Shalu","Taichung City",55,"Moderate",5.3,0.21,41,34,20,14,16,1.7,2,331,FALSE
2017-04-15,"Datong","Taipei City",44,"Good",1.9,0.62,NA,NA,10,25,51,26,NA,NA,FALSE
2017-04-15,"Wanli","New Taipei City",66,"Moderate",2,0.11,43,59,14,0.2,1.5,1.3,14,23,FALSE
2017-04-15,"Yonghe","New Taipei City",67,"Moderate",4.3,0.75,33,41,24,28,42,14,1.5,83,FALSE
2017-04-15,"Longtan","Taoyuan City",40,"Good",-0.3,0.54,34,27,7,29,32,3.2,1.9,90,FALSE
2017-04-15,"Nanzi","Kaohsiung City",97,"Moderate",2.2,0.38,60,75,15,11,12,1.1,3.7,1.1,FALSE
2017-04-15,"Xinying","Tainan City",35,"Good",1.8,0.22,18,26,9,5.3,6.4,1.1,1.6,69,FALSE
2017-04-15,"Dayuan","Taoyuan City",112,NA,3,0.4,22,92,51,17,18,1,1.7,214,FALSE
2017-04-15,"Xitun","Taichung City",125,NA,7.6,1.2,3.4,88,53,56,95,39,0.5,215,FALSE
2017-04-15,"Guanshan","Taitung County",29,"Good",1.1,NA,28,24,9,1.4,4.5,3.2,1.4,184,FALSE
2017-04-15,"Changhua","Changhua County",31,"Good",1.9,0.41,27,14,10,12,13,1.1,9.1,10,TRUE
2017-04-15,"Hengchun","Pingtung County",44,"Good",1.5,0.13,45,18,8,2,2.3,0.3,8.6,32,TRUE
2017-04-15,"Zhudong","Hsinchu County",76,"Moderate",3.3,0.5,53,52,25,16,24,8.6,2.1,174,FALSE
2017-04-15,"Songshan","Taipei City",22,"Good",3.6,0.6,5.5,7,6,20,45,25,1.2,68,TRUE
2017-04-15,"Kinmen","Kinmen County",156,"Unhealthy",7.6,0.56,19,122,74,32,44,12,2.3,332,TRUE
2017-04-15,"Puzi","Chiayi County",93,"Moderate",2.9,0.38,47,82,39,7.2,8.6,1.5,3.6,345,FALSE
2017-04-15,"Hualien","Hualien County",42,"Good",1,0.15,26,18,10,1.2,2,0.8,2.6,231,FALSE
2017-04-15,"Renwu","Kaohsiung City",91,"Moderate",3.7,0.61,28,108,23,19,20,1.1,1.9,316,FALSE
2017-04-15,"Songshan","Taipei City",48,"Good",2,0.4,36,34,21,20,27,7.5,3,216,FALSE
2017-04-15,"Zhushan","Nantou County",148,"Unhealthy for Sensitive Groups",4,0.35,16,70,43,9,15,6,1.3,309,FALSE
2017-04-15,"Wanhua","Taipei City",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
2017-04-15,"Changhua","Changhua County",74,"Moderate",3.7,0.63,5.9,37,20,27,30,3.1,0.8,59,FALSE
2017-04-15,"Datong","Taipei City",83,"Moderate",2.4,1.64,NA,66,25,49,71,22,NA,NA,FALSE
2017-04-15,"Meinong","Kaohsiung City",78,"Moderate",1,0.22,23,42,23,5.2,5.8,0.6,0.4,57,FALSE
2017-04-15,"Meinong","Kaohsiung City",42,"Good",1.7,0.2,24,18,17,3.8,4.9,1.1,1.1,112,FALSE
2017-04-15,"Keelung","Keelung City",26,"Good",0.9,0.32,18,13,NA,10,12,1.5,0.5,205,FALSE
2017-04-15,"Zhudong","Hsinchu County",123,NA,1.3,0.38,6.1,53,19,5,6.2,1.2,1,147,FALSE
