"date","sitename","county","aqi","status","so2","co","o3","pm10","pm2.5","no2","nox","no","windspeed","winddirec","after_reform"
2023-04-15,"Xinying","Tainan City",37,"Good",NA,0.17,35.3,22,12,3.6,5,1.4,1.7,179,TRUE
2023-04-15,"Tainan","Tainan City",49,"Good",1.3,0.54,52.6,32,20,12.2,13.8,1.5,0.3,192,TRUE
2023-04-15,"Changhua (Yuanlin)","Changhua County",114,"Unhealthy for Sensitive Groups",2.8,0.53,26,55,41,16.5,23.1,6.5,0.4,328,TRUE
2023-04-15,"Hualien","Hualien County",31,"Good",0.4,0.27,34.5,13,9,7,8.3,1.3,0.5,271,TRUE
2023-04-15,"Qiaotou","Kaohsiung City",16,"Good",1.4,0.1,17.3,8,3,6.1,6.6,0.5,2.2,134,TRUE
2023-04-15,"Changhua","Changhua County",28,"Good",0.5,0.24,26,13,6,6.5,7,0.5,1.8,355,TRUE
2023-04-15,"Meinong","Kaohsiung City",73,"Moderate",1.3,0.25,58.5,52,17,6.3,7.1,0.7,2.2,195,TRUE
2023-04-15,"Fengyuan","Taichung City",41,"Good",1.7,0.19,13.8,20,11,5.7,6.8,1.1,1.1,68,TRUE
2023-04-15,"Dongshan","Yilan County",17,"Good",0.9,0.17,13.7,20,3,3.3,4.2,0.8,0.2,190,TRUE
2023-04-15,"Chaozhou","Pingtung County",88,"Moderate",1,0.45,13.9,63,34,8.5,11,2.4,0.9,334,TRUE
2023-04-15,"Puzi","Chiayi County",89,"Moderate",3,0.27,66.8,44,30,6,6.8,0.7,2.4,339,TRUE
2023-04-15,"Dongshan","Yilan County",36,"Good",0.3,0.18,40.2,NA,0,6.1,7.8,1.6,2.1,6,TRUE
2023-04-15,"Daliao","Kaohsiung City",64,"Moderate",1.8,0.45,29.4,54,27,11.1,12,0.8,0.9,69,TRUE
2023-04-15,"Zhushan","Nantou County",24,"Good",1.1,0.1,8.7,25,5,5.3,6,0.6,1.2,217,TRUE
2023-04-15,"Nantou","Nantou County",27,"Good",2,0.27,43.1,23,8,5.6,6.3,0.6,1.1,4,TRUE
2023-04-15,"Guanyin","Taoyuan City",63,"Moderate",1.4,0.18,28.7,37,11,13.3,17.6,4.2,4.5,37,TRUE
2023-04-15,"Daliao","Kaohsiung City",70,"Moderate",1.6,0.43,27.4,49,25,21.5,21.8,0.2,0.5,321,TRUE
2023-04-15,"Hualien","Hualien County",40,"Good",1.7,0.27,37.3,23,11,4.3,4.2,0,1.6,31,TRUE
2023-04-15,"Cailiao","New Taipei City",31,"Good",0.7,0.28,35.9,13,5,9.2,11.6,2.4,3.9,66,TRUE
2023-04-15,"Qiaotou","Kaohsiung City",68,"Moderate",2.8,0.33,83.9,57,35,10.5,11.8,1.3,3.8,242,TRUE
2023-04-15,"Puzi","Chiayi County",46,"Good",1.7,0.15,4.3,43,15,11.5,14.9,3.4,0.9,135,TRUE
2023-04-15,"Taitung","Taitung County",30,"Good",0.5,0.23,31.4,26,8,6.7,10.1,3.3,1,62,TRUE
2023-04-15,"Chiayi","Chiayi City",29,"Good",1.7,0.11,42.7,10,5,1.3,2.3,1,3.2,258,TRUE
2023-04-15,"Xizhi","New Taipei City",41,"Good",0.9,0.23,25.8,22,11,15,20,4.9,3,22,TRUE
2023-04-15,"Taitung","Taitung County",14,"Good",NA,NA,11.5,3,5,NA,NA,NA,0.7,343,TRUE
2023-04-15,"Puzi","Chiayi County",39,"Good",0.8,0.12,26.5,10,11,0.7,1.1,0.3,2.1,288,TRUE
2023-04-15,"Guting","Taipei City",45,"Good",0.8,0.13,33.9,16,10,1.6,2.4,0.8,1.6,66,TRUE
2023-04-15,"New Taipei (Shulin)","New Taipei City",26,"Good",0.9,0.16,28.3,1,4,8.4,9.2,0.7,0,139,TRUE
2023-04-15,"Zhongshan","Taipei City",102,"Unhealthy for Sensitive Groups",1.1,0.7,35.8,72,41,32.3,35.4,3.1,2.7,121,TRUE
2023-04-15,"Taitung","Taitung County",13,"Good",0.6,0.13,18,0,0,3,3.8,0.8,1.6,267,TRUE
2023-04-15,"Renwu","Kaohsiung City",30,"Good",0.1,0.19,16.3,15,5,7.3,9.2,1.9,1.1,277,TRUE
2023-04-15,"Yilan","Yilan County",39,"Good",1.4,0.11,44.5,25,8,1.3,1.8,0.4,0.7,170,TRUE
2023-04-15,"Tainan (Madou)","Tainan City",23,"Good",0.5,0.17,24.2,6,2,3.7,4.9,1.1,0.4,113,TRUE
2023-04-15,"Sanchong","New Taipei City",55,"Moderate",NA,NA,10.9,NA,16,NA,NA,NA,NA,NA,TRUE
2023-04-15,"Songshan","Taipei City",69,"Moderate",2.2,0.48,58.1,33,24,22.8,26.1,3.2,1.5,31,TRUE
2023-04-15,"Hualien","Hualien County",19,"Good",0.5,0.11,23.4,7,4,2.2,3.2,0.9,1.7,125,TRUE
2023-04-15,"Xindian","New Taipei City",65,"Moderate",1.4,0.32,28.9,15,7,12.3,15,2.6,1.9,32,TRUE
2023-04-15,"Guanshan","Taitung County",30,"Good",0.4,0.14,18,22,8,2.8,3.6,0.7,0.3,265,TRUE
2023-04-15,"Matsu","Lienchiang County",57,"Moderate",0.9,0.18,40.9,21,11,2.2,2.6,0.4,2.1,339,TRUE
2023-04-15,"Taitung","Taitung County",28,"Good",0.7,0.35,24.7,8,5,4.5,6.1,1.6,1.5,319,TRUE
2023-04-15,"Pingzhen","Taoyuan City",36,"Good",1.1,0.23,36.8,39,13,9.9,12.5,2.5,2.2,265,TRUE
2023-04-15,"Zhudong","Hsinchu County",53,"Moderate",0.6,0.23,12.2,11,NA,6.3,9,2.7,0.7,153,TRUE
2023-04-15,"Taixi","Yunlin County",53,"Moderate",1.3,0.26,46.7,23,20,5.7,6.8,1.1,7.6,23,TRUE
2023-04-15,"Renwu","Kaohsiung City",70,"Moderate",1.4,0.41,27.5,47,26,12.4,13.4,0.9,0.3,116,TRUE
2023-04-15,"Chaozhou","Pingtung County",60,"Moderate",0.7,0.28,20.9,31,21,6.1,7.6,1.5,0.2,114,TRUE
2023-04-15,"Wanli","New Taipei City",46,"Good",0.1,0.07,14.8,63,5,0.5,0.9,0.4,3,34,TRUE
2023-04-15,"Tainan (Madou)","Tainan City",41,"Good",1.2,0.24,26.9,24,9,9,9.4,0.4,1.1,353,TRUE
2023-04-15,"Magong","Penghu County",71,"Moderate",0.7,0.42,59.8,30,16,9.8,11.7,1.8,0.2,264,TRUE
2023-04-15,"Kinmen","Kinmen County",51,"Moderate",NA,NA,73.8,30,18,NA,NA,NA,4.5,134,TRUE
2023-04-15,"Hukou","Hsinchu County",39,"Good",0.8,0.23,48.3,13,7,8.3,9.2,0.8,4.9,40,TRUE
2023-04-15,"Douliu","Yunlin County",34,"Good",1.6,0.24,12.4,22,10,9.8,11.4,1.6,1.4,21,TRUE
2023-04-15,"Guanyin","Taoyuan City",33,"Good",0.1,0.09,37.5,27,13,1.6,2.2,0.6,7.2,234,TRUE
2023-04-15,"Fengyuan","Taichung City",45,"Good",2.4,0.21,61.1,33,12,5,6.3,1.3,1.2,344,TRUE
2023-04-15,"Tamsui","New Taipei City",34,"Good",0.8,0.22,30,14,7,9.2,10.9,1.7,1.1,120,TRUE
2023-04-15,"Miaoli","Miaoli County",18,"Good",2.5,0.19,24.2,7,3,6.1,9.6,3.5,2,9,TRUE
2023-04-15,"Wanhua","Taipei City",64,"Moderate",0.7,0.55,50.8,34,29,13.1,13.6,0.5,0.7,150,TRUE
2023-04-15,"Tucheng","New Taipei City",43,"Good",NA,0.21,39.7,32,20,7.6,9.3,1.7,1.8,259,TRUE
2023-04-15,"Sanyi","Miaoli County",53,"Moderate",0.5,0.31,38.5,16,13,3.5,4.2,0.6,3.9,14,TRUE
2023-04-15,"Pingzhen","Taoyuan City",37,"Good",1.5,0.27,51.1,21,5,8.6,10.8,2.2,1.9,96,TRUE
2023-04-15,"Xitun","Taichung City",81,"Moderate",1.5,0.36,74.2,45,29,14.8,17.7,2.8,2.3,326,TRUE
2023-04-15,"Tamsui","New Taipei City",28,"Good",0.8,0.38,29.3,8,5,12.1,13.7,1.5,0.5,0,TRUE
2023-04-15,"Guanshan","Taitung County",28,"Good",0.6,0.21,18.1,19,10,2.2,4.5,2.2,1,136,TRUE
2023-04-15,"Douliu","Yunlin County",35,"Good",0.8,0.18,11.6,27,10,4.5,5.2,0.6,0.5,45,TRUE
2023-04-15,"Xinzhuang","New Taipei City",75,"Moderate",1,0.21,57.9,48,18,9.8,11.3,1.4,4.3,20,TRUE
2023-04-15,"Sanyi","Miaoli County",63,"Moderate",0.7,0.26,37.4,23,18,2.8,3.5,0.7,0.7,9,TRUE
2023-04-15,"Sanchong","New Taipei City",35,"Good",1.2,1.08,1.4,NA,14,21.3,80.3,58.9,NA,NA,TRUE
2023-04-15,"Chiayi","Chiayi City",92,"Moderate",2.3,0.26,76.9,44,24,3.6,4.3,0.7,2.8,286,TRUE
2023-04-15,"Xiaogang","Kaohsiung City",31,"Good",1,0.07,13.6,12,9,8.7,9.6,0.9,0.5,299,TRUE
2023-04-15,"Miaoli","Miaoli County",28,"Good",2.1,0.22,31.1,12,5,7.5,8.6,1.1,5.5,16,TRUE
2023-04-15,"Songshan","Taipei City",49,"Good",2.9,0.4,8.7,25,19,26.7,31,4.2,0.7,54,TRUE
2023-04-15,"Qianzhen","Kaohsiung City",32,"Good",1.9,0.4,21.1,17,7,19.1,22.1,2.9,0.4,17,TRUE
2023-04-15,"Meinong","Kaohsiung City",84,"Moderate",1.7,0.33,17.5,54,26,8.4,9,0.6,0.5,86,TRUE
2023-04-15,"Guting","Taipei City",77,"Moderate",1.4,0.27,49.5,76,34,11.1,12.1,1,1.9,56,TRUE
2023-04-15,"Chaozhou","Pingtung County",80,"Moderate",2,0.27,68,54,21,10.3,11.8,1.5,1.8,255,TRUE
2023-04-15,"Dayuan","Taoyuan City",30,"Good",1,0.21,24,22,8,8.9,9.6,0.6,1,240,TRUE
2023-04-15,"Kinmen","Kinmen County",51,"Moderate",NA,NA,NA,25,NA,NA,NA,NA,NA,NA,TRUE
2023-04-15,"Douliu","Yunlin County",51,"Moderate",1.7,0.31,26.3,50,26,15,15.4,0.4,NA,NA,TRUE
2023-04-15,"Changhua","Changhua County",83,"Moderate",1.9,0.39,63.8,69,27,8.8,9.8,1,1.9,336,TRUE
2023-04-15,"Xingang","Chiayi County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
2023-04-15,"Datong","Taipei City",52,"Moderate",1,0.72,22.2,26,9,33.3,52.9,19.5,NA,NA,TRUE
2023-04-15,"Qianjin","Kaohsiung City",25,"Good",2.6,0.26,17.2,21,13,9,13,3.9,3.6,176,TRUE
2023-04-15,"Xinying","Tainan City",34,"Good",1.5,0.24,53.9,30,11,6.5,7.3,0.7,3.1,351,TRUE
2023-04-15,"Yangming","Taipei City",23,"Good",1.2,0.14,24.8,8,2,2.2,3.4,1.1,0.9,170,TRUE
2023-04-15,"Nanzi","Kaohsiung City",59,"Moderate",1.4,0.52,17,24,7,12.2,13.3,1.1,NA,NA,TRUE
2023-04-15,"Magong","Penghu County",48,"Good",0.6,0.25,43.4,28,13,4.1,4.4,0.3,8.4,27,TRUE
2023-04-15,"Dayuan","Taoyuan City",52,"Moderate",2,0.48,35.4,34,19,19.5,21.5,2,2.4,358,TRUE
2023-04-15,"Fengyuan","Taichung City",58,"Moderate",1.5,0.23,13.7,21,13,4.9,5.8,0.9,1.3,121,TRUE
2023-04-15,"Douliu","Yunlin County",16,"Good",1.9,0.18,12.8,16,4,5.9,10.5,4.5,1.4,62,TRUE
2023-04-15,"Nanzi","Kaohsiung City",22,"Good",0.7,0.25,0.8,22,9,13.1,17.6,4.5,0.3,93,TRUE
2023-04-15,"Shilin","Taipei City",61,"Moderate",0.9,0.71,4.1,46,27,28.3,31.3,2.9,0.8,53,TRUE
2023-04-15,"Xinying","Tainan City",68,"Moderate",1.9,0.31,30.4,59,19,15.8,17,1.2,2.5,13,TRUE
2023-04-15,"Puli","Nantou County",77,"Moderate",1.2,0.3,45.9,43,25,7.1,8.7,1.5,1.1,146,TRUE
2023-04-15,"Yangming","Taipei City",16,"Good",0.7,0.11,19.5,9,2,0.8,1.3,0.5,6.5,180,TRUE
2023-04-15,"Shalu","Taichung City",19,"Good",NA,0.29,NA,19,9,NA,NA,NA,NA,NA,TRUE
2023-04-15,"Dayuan","Taoyuan City",23,"Good",1.8,0.11,6.7,5,5,14.5,17.6,3.1,0.7,68,TRUE
2023-04-15,"Shalu","Taichung City",14,"Good",0.8,0.3,11.6,15,2,8.5,11.8,3.3,1.4,356,TRUE
2023-04-15,"Daliao","Kaohsiung City",85,"Moderate",0.9,0.27,1.2,40,32,14.5,15.9,1.4,1.3,330,TRUE
2023-04-15,"Kaohsiung (Hunei)","Kaohsiung City",69,"Moderate",1.4,0.26,70,55,22,3.9,5.2,1.3,2.6,296,TRUE
2023-04-15,"Magong","Penghu County",44,"Good",0.6,0.15,41.3,22,8,3.3,3.8,0.4,5.9,25,TRUE
2023-04-15,"Pingtung (Liuqiu)","Pingtung County",79,"Moderate",1,0.24,69.2,65,25,5.5,6.3,0.7,1.3,276,TRUE
2023-04-15,"Pingtung","Pingtung County",38,"Good",3,0.24,29.6,23,11,6,7.2,1.2,1.2,28,TRUE
2023-04-15,"Fuxing","Kaohsiung City",52,"Moderate",0.6,0.29,61.1,29,11,6.1,6.6,0.5,2,263,TRUE
2023-04-15,"Sanchong","New Taipei City",57,"Moderate",1.9,0.82,24.1,37,26,39.5,73.3,33.7,NA,NA,TRUE
2023-04-15,"Linkou","New Taipei City",58,"Moderate",1.1,0.21,43.8,37,21,9.8,13.2,3.4,2.1,112,TRUE
2023-04-15,"Tamsui","New Taipei City",25,"Good",1.3,0.35,9.1,17,7,15.5,16,0.5,1.9,160,TRUE
2023-04-15,"Yilan","Yilan County",35,"Good",1.2,0.25,27.1,21,12,6.1,8.6,2.5,2.4,90,TRUE
2023-04-15,"Dali","Taichung City",35,"Good",0.8,0.27,38.8,17,6,3.9,4.9,0.9,1.8,32,TRUE
2023-04-15,"Keelung","Keelung City",41,"Good",1.7,0.33,33.2,17,16,18.6,21.2,2.5,NA,NA,TRUE
2023-04-15,"Datong","Taipei City",43,"Good",1.4,1.02,18.3,23,13,26.5,45.1,18.6,NA,NA,TRUE
2023-04-15,"Xitun","Taichung City",57,"Moderate",1.2,0.21,29,27,18,9.5,11.1,1.5,0.5,242,TRUE
2023-04-15,"Longtan","Taoyuan City",47,"Good",0.6,0.15,33.1,18,10,2.6,3,0.4,5.8,282,TRUE
2023-04-15,"Dali","Taichung City",28,"Good",1.5,0.35,20.7,29,10,17.4,19,1.5,2.2,3,TRUE
2023-04-15,"Hsinchu","Hsinchu City",23,"Good",1.4,0.29,5.6,14,6,14.1,15.4,1.3,1.4,175,TRUE
2023-04-15,"Erlin","Changhua County",45,"Good",2.9,0.36,49,43,14,10.3,11,0.6,NA,NA,TRUE
2023-04-15,"Nantou","Nantou County",31,"Good",NA,0.46,38.1,36,19,17.5,22.8,5.2,NA,NA,TRUE
2023-04-15,"Fengshan","Kaohsiung City",83,"Moderate",1.5,0.65,20.6,56,36,20.2,28.3,8.1,1,243,TRUE
2023-04-15,"Cailiao","New Taipei City",13,"Good",0.9,0.19,13.7,4,4,7.1,7.3,0.2,1.6,72,TRUE
2023-04-15,"Qianzhen","Kaohsiung City",15,"Good",1.3,0.18,18.7,12,4,6.8,8,1.1,0.2,166,TRUE
2023-04-15,"Fuxing","Kaohsiung City",52,"Moderate",1.2,0.75,21.2,30,19,22.5,26.8,4.3,0.9,117,TRUE
2023-04-15,"Shalu","Taichung City",68,"Moderate",0.7,0.2,42,43,21,2.3,2.6,0.2,0.9,9,TRUE
2023-04-15,"Sanyi","Miaoli County",23,"Good",0.9,0.11,13.7,8,3,4.1,4.8,0.6,2.9,27,TRUE
2023-04-15,"Lunbei","Yunlin County",18,"Good",1.1,0.15,30.8,3,0,1.2,1.8,0.6,1.2,243,TRUE
2023-04-15,"Zhudong","Hsinchu County",67,"Moderate",0.9,0.37,41.3,28,12,12.3,12.9,0.6,1.2,313,TRUE
2023-04-15,"Hsinchu","Hsinchu City",55,"Moderate",0.9,0.53,14.6,28,17,26.7,27.9,1.2,0.3,50,TRUE
2023-04-15,"Shilin","Taipei City",27,"Good",1.2,0.24,41.3,10,5,7.2,8.3,1,2.4,35,TRUE
2023-04-15,"Shalu","Taichung City",38,"Good",2.3,0.3,15.3,29,14,12.3,14.9,2.5,1.3,152,TRUE
2023-04-15,"Puzi","Chiayi County",30,"Good",1.1,0.18,32.5,6,5,3.4,4.2,0.8,1.5,1,TRUE
2023-04-15,"Meinong","Kaohsiung City",60,"Moderate",0.9,0.22,22.2,23,18,4.7,5.3,0.6,0.2,54,TRUE
2023-04-15,"Hualien","Hualien County",47,"Good",0,0.37,26.8,31,15,9.9,11.4,1.5,1.2,295,TRUE
2023-04-15,"Shalu","Taichung City",26,"Good",0.2,0.12,21.8,28,11,2.2,2.8,0.5,3.4,162,TRUE
2023-04-15,"Miaoli","Miaoli County",54,"Moderate",1.2,0.24,20.3,35,21,3.5,4.1,0.6,1.3,224,TRUE
2023-04-15,"Guanyin","Taoyuan City",44,"Good",1.9,0.29,32,32,24,18.3,19.4,1,2.2,87,TRUE
2023-04-15,"Dayuan","Taoyuan City",36,"Good",1.3,0.21,41.4,30,13,8.5,10.5,1.9,4.4,57,TRUE
2023-04-15,"Zhongshan","Taipei City",22,"Good",0.5,0.32,34.1,7,5,9.7,11,1.3,1.8,123,TRUE
2023-04-15,"Toufen","Miaoli County",38,"Good",1.9,0.3,30.8,29,16,9.6,11.1,1.4,1.2,32,TRUE
2023-04-15,"Guanyin","Taoyuan City",17,"Good",1.1,0.1,17.4,15,7,5.7,6.5,0.7,4.7,257,TRUE
2023-04-15,"Qianzhen","Kaohsiung City",29,"Good",1.1,0.17,30.4,23,7,5.8,7.9,2.1,1.5,300,TRUE
2023-04-15,"Guanyin","Taoyuan City",46,"Good",0.9,0.21,51.5,30,14,5,5.6,0.6,5.3,49,TRUE
2023-04-15,"Fugui Cape","New Taipei City",44,"Good",0.3,0.1,45.8,20,3,0.7,0.7,0,4.2,92,TRUE
2023-04-15,"Keelung","Keelung City",31,"Good",0.6,0.4,33,24,15,9.9,10.6,0.6,0.9,293,TRUE
2023-04-15,"Wanhua","Taipei City",55,"Moderate",2.7,0.35,27.3,31,19,19.3,21,1.7,2.8,95,TRUE
2023-04-15,"Cailiao","New Taipei City",53,"Moderate",2.4,0.34,65.2,24,12,12.8,14.1,1.3,2,326,TRUE
2023-04-15,"Nantou","Nantou County",28,"Good",0.4,0.13,16.6,26,12,3.1,4.1,1,1.3,158,TRUE
2023-04-15,"Fugui Cape","New Taipei City",51,"Moderate",0,0.14,54.3,39,11,1,1,0,3.8,81,TRUE
2023-04-15,"Linkou","New Taipei City",28,"Good",1,0.16,NA,14,7,8.3,9.7,1.3,1.5,266,TRUE
2023-04-15,"Hengchun","Pingtung County",50,"Good",0,0.26,61.3,1,2,0.9,1.6,0.7,6.3,21,TRUE
2023-04-15,"Yonghe","New Taipei City",39,"Good",0.3,0.37,3.1,14,6,7.1,13.8,6.7,0.4,213,TRUE
2023-04-15,"Sanyi","Miaoli County",35,"Good",0.8,0.27,21.9,11,8,3.1,3.6,0.5,NA,NA,TRUE
2023-04-15,"Zhushan","Nantou County",34,"Good",0.5,0.19,3.7,19,7,4.5,5.8,1.3,0.5,236,TRUE
2023-04-15,"Annan","Tainan City",53,"Moderate",1.4,0.23,55.3,31,10,3.7,4.6,0.8,2.4,301,TRUE
2023-04-15,"Guting","Taipei City",32,"Good",0.5,0.15,27.5,13,8,5.9,7.2,1.2,2,60,TRUE
2023-04-15,"Zhongming","Taichung City",27,"Good",1.8,0.34,11.2,18,8,13,13.4,0.3,0.8,150,TRUE
2023-04-15,"Tainan (Xuejia)","Tainan City",110,"Unhealthy for Sensitive Groups",0.5,0.27,49.8,126,32,6.5,9.9,3.4,3.3,357,TRUE
2023-04-15,"Fengyuan","Taichung City",50,"Good",0.5,0.23,17.6,18,15,5.7,6.6,0.9,1.5,8,TRUE
2023-04-15,"Zhongming","Taichung City",102,"Unhealthy for Sensitive Groups",1.8,0.31,40,68,38,5.8,6,0.2,0.6,327,TRUE
2023-04-15,"Pingzhen","Taoyuan City",29,"Good",1.1,0.19,23.4,19,6,8.8,10.9,2,2.6,265,TRUE
2023-04-15,"Dayuan","Taoyuan City",25,"Good",1.7,0.33,17.5,8,5,15.2,20.6,5.3,NA,NA,TRUE
2023-04-15,"Magong","Penghu County",19,"Good",0.1,0.22,31.5,19,1,5.4,7.3,1.8,2.7,120,TRUE
2023-04-15,"Wanli","New Taipei City",24,"Good",1.4,0.16,16.8,9,7,1.6,2.6,0.9,2.7,213,TRUE
2023-04-15,"Hsinchu","Hsinchu City",39,"Good",1,0.15,39.8,30,10,4.9,5.5,0.6,5.6,37,TRUE
2023-04-15,"Miaoli","Miaoli County",21,"Good",2.3,0.15,40.6,7,2,4,6.8,2.8,1.3,13,TRUE
2023-04-15,"Nantou","Nantou County",47,"Good",0.9,0.46,13.4,34,22,28.7,29,0.2,NA,NA,TRUE
2023-04-15,"Taichung (Dajia)","Taichung City",26,"Good",0.2,0.28,19.2,14,6,13.7,15,1.3,NA,NA,TRUE
2023-04-15,"Dayuan","Taoyuan City",45,"Good",1.2,0.18,37.3,37,13,7.1,9.3,2.1,6.6,27,TRUE
2023-04-15,"Guanyin","Taoyuan City",46,"Good",0.8,0.16,45.8,47,11,8.1,9.4,1.3,6.3,88,TRUE
2023-04-15,"Qianjin","Kaohsiung City",28,"Good",1.2,0.12,33,24,5,7.6,8,0.4,4.9,176,TRUE
2023-04-15,"Keelung","Keelung City",43,"Good",1.6,0.16,44.4,34,11,2.2,2.7,0.4,2.1,85,TRUE
2023-04-15,"Sanchong","New Taipei City",59,"Moderate",0.8,0.54,10,32,16,19.8,28.6,8.7,NA,NA,TRUE
2023-04-15,"Matsu","Lienchiang County",53,"Moderate",0,0.15,51.2,29,17,1.9,2.6,0.7,0.8,336,TRUE
2023-04-15,"Qiaotou","Kaohsiung City",85,"Moderate",1.5,0.37,37.6,65,29,15.1,15.8,0.6,2,0,TRUE
2023-04-15,"Xianxi","Changhua County",22,"Good",1.6,0.14,15.3,16,7,4.9,6.4,1.5,2.5,36,TRUE
2023-04-15,"Pingtung (Liuqiu)","Pingtung County",40,"Good",0.9,0.16,35.1,22,8,3,3.4,0.4,0.9,144,TRUE
2023-04-15,"Cailiao","New Taipei City",36,"Good",0.8,0.39,9,18,9,11,14.5,3.5,0.8,260,TRUE
2023-04-15,"Taichung (Dajia)","Taichung City",40,"Good",0.4,0.25,33.9,29,13,5.1,5.2,0.1,5.8,51,TRUE
2023-04-15,"Yangming","Taipei City",23,"Good",0.5,0.11,19.5,13,6,3.8,3.7,0,1.7,90,TRUE
2023-04-15,"Tamsui","New Taipei City",35,"Good",0.9,0.16,17.4,21,11,6.7,8.1,1.4,0.5,320,TRUE
2023-04-15,"Douliu","Yunlin County",20,"Good",1.3,0.23,21.9,24,8,4.8,6.6,1.7,2.5,234,TRUE
2023-04-15,"Qianzhen","Kaohsiung City",18,"Good",1.2,0.11,29.1,14,2,NA,NA,NA,2.2,188,TRUE
2023-04-15,"Zuoying","Kaohsiung City",54,"Moderate",1.9,0.22,47,26,16,7.5,7.9,0.4,2.6,2,TRUE
2023-04-15,"Taixi","Yunlin County",74,"Moderate",1,0.38,21.7,70,36,8.2,9.3,1,0.5,41,TRUE
2023-04-15,"Puzi","Chiayi County",45,"Good",0.8,0.22,31.1,21,12,3,4.4,1.4,1,6,TRUE
2023-04-15,"Fugui Cape","New Taipei City",18,"Good",0.6,0.16,19.2,18,1,4.5,7.2,2.7,1,260,TRUE
2023-04-15,"Fugui Cape","New Taipei City",45,"Good",0.1,0.11,48.8,24,9,1.6,1.7,0,5.2,96,TRUE
2023-04-15,"Fengshan","Kaohsiung City",25,"Good",1.2,0.38,20.2,15,8,7.2,8.4,1.1,0.3,81,TRUE
2023-04-15,"Pingzhen","Taoyuan City",40,"Good",0.3,0.26,38.1,9,3,9.2,11.9,2.7,6.3,33,TRUE
2023-04-15,"Renwu","Kaohsiung City",77,"Moderate",0.7,0.28,54.1,31,12,4.6,5.5,0.9,3.1,295,TRUE
2023-04-15,"Zhongli","Taoyuan City",51,"Moderate",1,0.67,17.5,16,11,22,32.5,10.5,1.7,23,TRUE
2023-04-15,"Banqiao","New Taipei City",30,"Good",0,0.3,14.5,14,8,9.6,11.9,2.3,0.7,218,TRUE
2023-04-15,"Lunbei","Yunlin County",45,"Good",0.9,0.23,31.9,34,16,8.1,9.5,1.3,1.6,35,TRUE
2023-04-15,"Tucheng","New Taipei City",31,"Good",0.9,0.25,29,13,4,11,12.1,1.1,1.2,106,TRUE
2023-04-15,"Changhua","Changhua County",25,"Good",0.8,0.11,21.1,11,7,4.3,4.8,0.5,0.2,122,TRUE
2023-04-15,"Qianjin","Kaohsiung City",41,"Good",0.6,0.15,27.4,22,7,5.8,6.8,0.9,5.8,332,TRUE
2023-04-15,"Zhongli","Taoyuan City",35,"Good",1.9,0.8,7.1,22,9,21.2,46.5,25.3,0.7,75,TRUE
2023-04-15,"Fengshan","Kaohsiung City",34,"Good",1.2,0.27,24.3,13,5,6.4,7,0.6,0.3,53,TRUE
2023-04-15,"Songshan","Taipei City",52,"Moderate",0.8,0.42,8.7,37,16,24.5,28.2,3.7,0.3,59,TRUE
2023-04-15,"Daliao","Kaohsiung City",19,"Good",0.6,0.13,19.5,11,4,4.7,5.4,0.6,1.9,124,TRUE
2023-04-15,"Changhua","Changhua County",40,"Good",0.5,0.24,15.9,24,11,6.1,6.1,0,0.3,98,TRUE
2023-04-15,"Pingtung (Fangshan)","Pingtung County",18,"Good",0,0.06,11.6,9,6,1,1.4,0.3,4.1,95,TRUE
2023-04-15,"Puzi","Chiayi County",69,"Moderate",0.9,0.26,32.5,43,27,8,8.5,0.5,0.3,105,TRUE
2023-04-15,"Magong","Penghu County",19,"Good",1.8,0.09,13.9,10,1,10.6,13.4,2.7,3.6,175,TRUE
2023-04-15,"Zhudong","Hsinchu County",36,"Good",1.6,0.11,9.1,15,12,4,4.9,0.8,1.4,146,TRUE
2023-04-15,"Zhongli","Taoyuan City",65,"Moderate",0.9,0.54,22,30,18,31.5,46,14.4,1,29,TRUE
2023-04-15,"Nanzi","Kaohsiung City",88,"Moderate",1.6,0.23,63.4,59,21,8.7,9.8,1,2.8,300,TRUE
2023-04-15,"Pingtung","Pingtung County",43,"Good",0.7,0.23,20.7,22,17,8.4,8.7,0.3,1.1,13,TRUE
2023-04-15,"Fuxing","Kaohsiung City",65,"Moderate",1.2,0.49,45,39,24,16.3,16.9,0.5,0.4,266,TRUE
2023-04-15,"Hengchun","Pingtung County",20,"Good",0.3,0.1,11.8,13,6,1.2,1.4,0.1,1.9,41,TRUE
2023-04-15,"Douliu","Yunlin County",39,"Good",1.4,0.21,24.6,39,14,3.7,5.9,2.2,2.9,237,TRUE
2023-04-15,"Songshan","Taipei City",35,"Good",1,0.27,27.4,15,9,15.6,18,2.4,2.6,68,TRUE
2023-04-15,"Guting","Taipei City",45,"Good",1.1,0.29,40.6,19,16,11.3,12.2,0.9,1.9,46,TRUE
2023-04-15,"Shalu","Taichung City",24,"Good",0.2,0.14,24.4,10,3,4.8,6.6,1.8,0.2,177,TRUE
2023-04-15,"Dongshan","Yilan County",22,"Good",0,0.29,12.2,22,3,4.9,5.4,0.5,0.2,306,TRUE
2023-04-15,"Puzi","Chiayi County",23,"Good",2,0.1,30.5,8,4,0.8,1.5,0.7,1.1,263,TRUE
