"date","sitename","county","aqi","status","so2","co","o3","pm10","pm2.5","no2","nox","no","windspeed","winddirec","after_reform"
2024-04-15,"Taitung","Taitung County",10,"Good",1,0.13,14.8,3,0,2.5,5.2,2.7,3.1,182,TRUE
2024-04-15,"Sanchong","New Taipei City",52,"Moderate",5.2,0.59,5.8,14,11,22.7,42.3,19.5,NA,NA,TRUE
2024-04-15,"Toufen","Miaoli County",68,"Moderate",2,0.43,19.3,30,23,11.5,12.6,1,2.7,13,TRUE
2024-04-15,"Fugui Cape","New Taipei City",29,"Good",0.8,0.14,43.6,13,9,2.1,2.5,0.4,1.1,281,TRUE
2024-04-15,"Zuoying","Kaohsiung City",109,"Unhealthy for Sensitive Groups",1.8,0.37,82.6,42,29,8.1,9.1,0.9,2.8,297,TRUE
2024-04-15,"Hualien","Hualien County",26,"Good",0.4,0.18,17.2,9,4,2.2,2.7,0.4,2.6,222,TRUE
2024-04-15,"Keelung","Keelung City",63,"Moderate",0.8,0.66,0.3,36,14,12.9,32.2,19.3,0.2,356,TRUE
2024-04-15,"Xizhi","New Taipei City",58,"Moderate",0.3,0.31,7.1,34,16,14.2,21.1,6.8,1.2,244,TRUE
2024-04-15,"Cailiao","New Taipei City",28,"Good",0.7,0.41,26.6,8,8,17.5,18.8,1.2,1.8,87,TRUE
2024-04-15,"Xindian","New Taipei City",27,"Good",0.6,0.28,25.8,9,8,9.4,11,1.5,1.3,18,TRUE
2024-04-15,"Chaozhou","Pingtung County",52,"Moderate",1.8,0.17,57.3,27,10,4,4.3,0.3,3.5,232,TRUE
2024-04-15,"Matsu","Lienchiang County",61,"Moderate",0.5,0.25,68.9,19,10,4.9,5.3,0.3,0.3,271,TRUE
2024-04-15,"Dacheng","Changhua County",110,"Unhealthy for Sensitive Groups",3,0.22,92.8,83,33,8.5,9.8,1.2,3,283,TRUE
2024-04-15,"Hengchun","Pingtung County",30,"Good",0.6,0.18,32.9,10,9,1.1,2.3,1.1,1.7,324,TRUE
2024-04-15,"Keelung","Keelung City",45,"Good",0.8,0.23,45.4,28,20,2.7,3.6,0.9,1.5,93,TRUE
2024-04-15,"Hualien","Hualien County",12,"Good",0.6,0.22,12.4,8,1,1.8,2.9,1.1,0.4,268,TRUE
2024-04-15,"Yonghe","New Taipei City",49,"Good",0.9,0.3,41.2,19,15,5.6,6.6,1,1,97,TRUE
2024-04-15,"Matsu","Lienchiang County",64,"Moderate",1.5,0.19,52.8,28,14,5.5,6.4,0.9,2.5,333,TRUE
2024-04-15,"Songshan","Taipei City",49,"Good",1.6,0.36,28.8,17,11,15.5,17.2,1.6,1.5,44,TRUE
2024-04-15,"Xinzhuang","New Taipei City",51,"Moderate",0.7,0.58,36,28,16,22.4,23.3,0.9,2.2,61,TRUE
2024-04-15,"Toufen","Miaoli County",75,"Moderate",1.9,0.51,20.2,53,24,26.8,28.1,1.3,1,293,TRUE
2024-04-15,"Shilin","Taipei City",54,"Moderate",1.3,0.74,10.8,32,25,33.3,54.4,21.1,1.1,281,TRUE
2024-04-15,"Shalu","Taichung City",29,"Good",0.8,0.16,42.8,27,13,6.1,7.1,1,0.9,20,TRUE
2024-04-15,"Guting","Taipei City",62,"Moderate",2,0.27,39,48,29,21.3,26.9,5.6,1.8,64,TRUE
2024-04-15,"Datong","Taipei City",55,"Moderate",1.9,0.9,7.5,36,23,34.6,54.1,19.4,NA,NA,TRUE
2024-04-15,"Erlin","Changhua County",102,"Unhealthy for Sensitive Groups",2,0.53,15.6,81,50,22.4,23.6,1.2,1.6,86,TRUE
2024-04-15,"Keelung","Keelung City",43,"Good",0.9,0.24,18.9,23,12,8.2,8.9,0.6,0.4,338,TRUE
2024-04-15,"Yilan","Yilan County",30,"Good",1.5,0.29,39.5,15,16,5.7,7,1.2,2.4,24,TRUE
2024-04-15,"Chaozhou","Pingtung County",96,"Moderate",2.6,0.35,86.4,52,29,6.4,7.6,1.2,2.8,263,TRUE
2024-04-15,"Tamsui","New Taipei City",43,"Good",1.1,0.25,41.9,20,14,8.3,9,0.7,1.6,150,TRUE
2024-04-15,"Toufen","Miaoli County",112,"Unhealthy for Sensitive Groups",1.6,0.27,75,40,20,6.6,7.4,0.8,3.1,53,TRUE
2024-04-15,"Pingtung (Liuqiu)","Pingtung County",36,"Good",0.5,0.14,19.4,22,11,2.3,3.4,1.1,1.5,286,TRUE
2024-04-15,"Puzi","Chiayi County",31,"Good",0.6,0.18,27.6,20,11,4.1,6,1.9,0.9,92,TRUE
2024-04-15,"Tainan","Tainan City",24,"Good",0.3,0.13,16.6,14,8,6.1,6.4,0.3,2.4,198,TRUE
2024-04-15,"Chaozhou","Pingtung County",140,"Unhealthy for Sensitive Groups",1.1,0.51,11.4,90,58,18.9,19.9,1,1.4,60,TRUE
2024-04-15,"Shanhua","Tainan City",72,"Moderate",2.2,0.09,30.9,27,20,1.4,2.2,0.8,1.3,271,TRUE
2024-04-15,"Taitung","Taitung County",17,"Good",1.4,0.12,19.2,11,8,1.8,3.6,1.8,1.9,92,TRUE
2024-04-15,"New Taipei (Shulin)","New Taipei City",40,"Good",0.4,0.4,20.9,13,16,24.1,28.3,4.2,0.8,196,TRUE
2024-04-15,"Changhua","Changhua County",104,"Unhealthy for Sensitive Groups",2.7,0.3,83.4,51,20,13.3,15.6,2.3,3,337,TRUE
2024-04-15,"Guanshan","Taitung County",32,"Good",0.7,0.08,4.2,22,8,2.3,3,0.6,0.3,257,TRUE
2024-04-15,"Xiaogang","Kaohsiung City",54,"Moderate",6.7,0.4,30.2,26,15,14.6,15,0.3,2.8,166,TRUE
2024-04-15,"Dali","Taichung City",72,"Moderate",0.8,0.33,13.6,21,24,9.9,10.4,0.4,0.2,252,TRUE
2024-04-15,"Douliu","Yunlin County",21,"Good",1,0.2,19.6,14,4,3.8,5,1.2,1,207,TRUE
2024-04-15,"Xinzhuang","New Taipei City",56,"Moderate",1,0.53,0.8,21,17,19.8,38.4,18.6,0.6,176,TRUE
2024-04-15,"Qiaotou","Kaohsiung City",67,"Moderate",1.4,0.37,38.2,56,30,14.9,15.8,0.8,1.7,15,TRUE
2024-04-15,"Dacheng","Changhua County",36,"Good",1.2,0.18,42.5,10,3,3.1,3.6,0.4,6.4,44,TRUE
2024-04-15,"Xindian","New Taipei City",21,"Good",0.8,0.15,9.1,11,7,5.4,7.9,2.4,3,132,TRUE
2024-04-15,"Xinying","Tainan City",31,"Good",0.2,0.2,7.4,21,8,5.7,7.2,1.5,0.8,110,TRUE
2024-04-15,"Fengshan","Kaohsiung City",29,"Good",1,0.33,25.3,20,8,6.8,9.7,2.9,1.2,311,TRUE
2024-04-15,"Shalu","Taichung City",45,"Good",1,0.17,46,12,7,4.7,5.1,0.3,2.1,339,TRUE
2024-04-15,"Douliu","Yunlin County",71,"Moderate",1.7,0.47,29.6,46,31,17.8,19.6,1.8,1.4,12,TRUE
2024-04-15,"Linkou","New Taipei City",41,"Good",0.5,0.34,37.8,12,11,11.7,13.2,1.4,1.7,139,TRUE
2024-04-15,"Pingtung","Pingtung County",30,"Good",0.5,0.32,12.3,24,9,6,6.5,0.5,1.1,29,TRUE
2024-04-15,"Guanyin","Taoyuan City",31,"Good",1.1,0.08,40.4,16,6,2.8,3.5,0.7,2.1,281,TRUE
2024-04-15,"Xinying","Tainan City",43,"Good",1.1,0.3,29.9,18,5,6.7,8.2,1.5,2.3,23,TRUE
2024-04-15,"Longtan","Taoyuan City",53,"Moderate",1.2,0.22,32.1,28,14,5.6,6.3,0.6,0.3,229,TRUE
2024-04-15,"Fengyuan","Taichung City",68,"Moderate",0.7,0.48,28.8,41,25,10.5,12.9,2.4,3.5,207,TRUE
2024-04-15,"Nantou","Nantou County",97,"Moderate",1.1,0.19,14,46,35,6.4,6.2,0,0.3,198,TRUE
2024-04-15,"Xitun","Taichung City",61,"Moderate",1.5,0.39,50.1,47,17,18.1,20.4,2.3,1.5,22,TRUE
2024-04-15,"Xizhi","New Taipei City",16,"Good",0.7,0.12,1.4,12,5,8.5,13.7,5.2,0.6,334,TRUE
2024-04-15,"Nanzi","Kaohsiung City",45,"Good",1.3,0.44,3.4,28,12,27.4,34.4,6.9,0.2,84,TRUE
2024-04-15,"Keelung","Keelung City",49,"Good",0.8,0.41,43,23,16,2.9,3.1,0.1,0.6,337,TRUE
2024-04-15,"Zhongming","Taichung City",11,"Good",1,0.13,11.9,10,0,3.7,4.5,0.8,1.2,162,TRUE
2024-04-15,"Pingtung","Pingtung County",15,"Good",0.7,0.31,15.2,NA,3,NA,NA,NA,1.2,210,TRUE
2024-04-15,"Pingzhen","Taoyuan City",17,"Good",0.7,0.13,26,16,3,7,9,2,4.1,266,TRUE
2024-04-15,"Puli","Nantou County",74,"Moderate",1.2,0.53,31.3,36,26,19.4,20.5,1,0.4,303,TRUE
2024-04-15,"Tainan (Madou)","Tainan City",59,"Moderate",1.9,0.29,28.2,66,27,17.6,18,0.4,0.2,68,TRUE
2024-04-15,"Shanhua","Tainan City",64,"Moderate",1.3,0.44,35.4,44,23,19.2,20.2,1,0.6,307,TRUE
2024-04-15,"Songshan","Taipei City",33,"Good",0.8,0.22,27.9,22,12,6.6,7.4,0.8,0.3,300,TRUE
2024-04-15,"Changhua (Yuanlin)","Changhua County",110,"Unhealthy for Sensitive Groups",2.6,0.64,1.8,83,46,33,37.7,4.6,0.4,20,TRUE
2024-04-15,"Qianjin","Kaohsiung City",29,"Good",0.5,0.39,21.3,20,10,16,20.8,4.8,1.2,354,TRUE
2024-04-15,"Miaoli","Miaoli County",26,"Good",1,0.13,27,15,6,3.7,4.2,0.5,2.2,175,TRUE
2024-04-15,"Dongshan","Yilan County",37,"Good",0.7,0.16,32.6,13,12,2,2.7,0.7,2.5,285,TRUE
2024-04-15,"Keelung","Keelung City",36,"Good",1.6,0.28,19.8,16,13,8.5,11.4,2.9,1.8,252,TRUE
2024-04-15,"Fengshan","Kaohsiung City",37,"Good",2.4,0.32,24.7,32,14,8,11.4,3.3,1.2,123,TRUE
2024-04-15,"Dacheng","Changhua County",19,"Good",1.2,0.05,NA,22,NA,1.7,2.9,1.2,5.6,240,TRUE
2024-04-15,"Magong","Penghu County",39,"Good",0.3,0.09,25.3,28,16,1.6,2,0.3,4.8,163,TRUE
2024-04-15,"Pingtung","Pingtung County",133,"Unhealthy for Sensitive Groups",3.1,0.58,92.3,65,45,17.9,19.1,1.2,2.6,226,TRUE
2024-04-15,"Fengshan","Kaohsiung City",27,"Good",1.1,0.27,11.7,9,6,6.5,12,5.5,1.4,267,TRUE
2024-04-15,"Guanshan","Taitung County",27,"Good",0.8,0.36,31.8,9,4,2.1,3,0.9,1.7,24,TRUE
2024-04-15,"Xinzhuang","New Taipei City",63,"Moderate",0.3,0.25,22.2,14,11,17.7,21.2,3.5,1.5,245,TRUE
2024-04-15,"Yangming","Taipei City",64,"Moderate",2.1,0.3,60.5,31,21,6.2,7,0.8,0.8,170,TRUE
2024-04-15,"Zuoying","Kaohsiung City",24,"Good",0.7,0.09,23.2,7,10,2.9,3.3,0.3,1.9,259,TRUE
2024-04-15,"Guting","Taipei City",28,"Good",1,0.25,26,8,10,10.4,10.8,0.3,1,71,TRUE
2024-04-15,"Xindian","New Taipei City",35,"Good",0.9,0.43,5.9,10,10,21.2,23.5,2.3,0.5,31,TRUE
2024-04-15,"Qianzhen","Kaohsiung City",50,"Good",1.1,0.4,50.8,24,6,11.3,12.1,0.7,1.1,12,TRUE
2024-04-15,"Changhua","Changhua County",12,"Good",1.2,0.11,7.1,13,4,5.2,6.5,1.3,1,202,TRUE
2024-04-15,"Nanzi","Kaohsiung City",41,"Good",0.8,0.32,44.3,27,11,9.1,10.1,1,2,327,TRUE
2024-04-15,"Taitung","Taitung County",50,"Good",0.5,0.15,53.6,33,6,3.2,4,0.8,2,345,TRUE
2024-04-15,"Matsu","Lienchiang County",104,"Unhealthy for Sensitive Groups",1.4,0.21,68.5,68,18,5.9,6.6,0.6,3.6,331,TRUE
2024-04-15,"Qianzhen","Kaohsiung City",19,"Good",0.3,0.15,29.9,4,2,4.6,7.1,2.5,1.4,356,TRUE
2024-04-15,"Fengshan","Kaohsiung City",55,"Moderate",1.8,0.99,40,39,13,28.9,32.3,3.4,0.4,296,TRUE
2024-04-15,"Daliao","Kaohsiung City",128,"Unhealthy for Sensitive Groups",1.2,0.46,7,54,43,16.5,16.8,0.2,1.1,332,TRUE
2024-04-15,"Pingzhen","Taoyuan City",25,"Good",1.2,0.29,29.9,21,9,14.6,19.3,4.7,1.6,324,TRUE
2024-04-15,"Dacheng","Changhua County",31,"Good",0.9,0.14,16.3,21,10,5.8,7.5,1.7,0.6,55,TRUE
2024-04-15,"Xitun","Taichung City",41,"Good",1.1,0.13,7.5,25,11,9.3,10.2,0.9,1.2,184,TRUE
2024-04-15,"Datong","Taipei City",57,"Moderate",0.8,0.95,19.4,17,11,39,69.1,30.1,NA,NA,TRUE
2024-04-15,"Chiayi","Chiayi City",80,"Moderate",1.8,0.3,45.5,44,17,7.8,8.3,0.5,1.3,60,TRUE
2024-04-15,"Qianjin","Kaohsiung City",57,"Moderate",0.9,0.59,32.9,28,19,19.1,19.1,0,0.3,232,TRUE
2024-04-15,"Xitun","Taichung City",42,"Good",1.7,0.1,16.7,20,5,6.8,7.9,1.1,1.1,292,TRUE
2024-04-15,"Yangming","Taipei City",50,"Good",0.6,0.24,55.6,5,2,2.5,2.9,0.4,2.7,50,TRUE
2024-04-15,"Changhua","Changhua County",55,"Moderate",0.7,0.44,19,29,15,14.3,15.7,1.4,4.3,359,TRUE
2024-04-15,"Qianjin","Kaohsiung City",40,"Good",0.5,0.12,39,11,5,1.4,2.4,1,3.4,235,TRUE
2024-04-15,"Hukou","Hsinchu County",60,"Moderate",1.2,0.31,50.1,42,17,8.3,8.3,0,3,37,TRUE
2024-04-15,"Wanli","New Taipei City",35,"Good",0.8,0.26,28.3,15,5,1.2,1.8,0.5,2.5,226,TRUE
2024-04-15,"Renwu","Kaohsiung City",25,"Good",0,0.15,23.2,11,7,5.8,8.2,2.4,3.4,209,TRUE
2024-04-15,"Douliu","Yunlin County",51,"Moderate",1.9,0.28,68.7,39,21,4.8,5.4,0.5,3.1,319,TRUE
2024-04-15,"Tainan","Tainan City",38,"Good",0.5,0.25,7.6,NA,13,13.9,14.5,0.6,1.8,170,TRUE
2024-04-15,"Xinzhuang","New Taipei City",66,"Moderate",0.7,1.05,0.7,37,24,37.7,54.8,17.1,0.5,231,TRUE
2024-04-15,"Tainan","Tainan City",65,"Moderate",1.6,0.39,13.3,34,26,17,17.9,0.9,0.2,244,TRUE
2024-04-15,"Qiaotou","Kaohsiung City",38,"Good",1.5,0.64,5.2,28,14,23.4,37.7,14.2,1,143,TRUE
2024-04-15,"Puzi","Chiayi County",37,"Good",0.9,0.11,31.4,19,10,1.7,2.9,1.2,2.1,336,TRUE
2024-04-15,"Zhongming","Taichung City",36,"Good",0.8,0.12,30,12,5,3.2,5,1.8,1.9,318,TRUE
2024-04-15,"Cailiao","New Taipei City",23,"Good",0.7,0.34,22.5,7,6,8.8,11.5,2.6,1.4,48,TRUE
2024-04-15,"Yonghe","New Taipei City",48,"Good",1.7,1.31,3.6,21,16,26.2,60.2,34,0.9,102,TRUE
2024-04-15,"Kinmen","Kinmen County",79,"Moderate",1.5,0.52,53.5,33,26,8.3,9.1,0.8,2.2,29,TRUE
2024-04-15,"Xitun","Taichung City",29,"Good",0.8,0.2,23.9,16,5,10.3,11,0.6,1.7,201,TRUE
2024-04-15,"Taitung","Taitung County",13,"Good",0.8,0.16,11.4,16,0,2.9,5.6,2.7,1.1,313,TRUE
2024-04-15,"Banqiao","New Taipei City",38,"Good",1.1,0.62,45.8,38,21,18.2,21.9,3.7,1,212,TRUE
2024-04-15,"Nantou","Nantou County",56,"Moderate",0.8,0.34,77,58,23,5.7,7.2,1.5,2.2,249,TRUE
2024-04-15,"Taixi","Yunlin County",124,"Unhealthy for Sensitive Groups",NA,0.42,33.3,63,31,13.6,18.6,5,3,33,TRUE
2024-04-15,"Xianxi","Changhua County",58,"Moderate",1.2,0.19,14.5,27,22,5.9,6.8,0.8,2,180,TRUE
2024-04-15,"Pingzhen","Taoyuan City",36,"Good",0.6,0.17,42.7,32,7,6.8,8,1.2,1.6,274,TRUE
2024-04-15,"Xinzhuang","New Taipei City",31,"Good",0.3,0.48,3,20,11,17.1,19,1.8,0.7,182,TRUE
2024-04-15,"Xingang","Chiayi County",122,"Unhealthy for Sensitive Groups",2.8,0.22,65.3,59,14,6.4,7.1,0.7,3,358,TRUE
2024-04-15,"Banqiao","New Taipei City",93,"Moderate",0.2,1.16,0.6,40,32,21.4,57.9,36.5,0.4,278,TRUE
2024-04-15,"Banqiao","New Taipei City",28,"Good",0.7,0.44,23.3,12,12,10,10.7,0.6,2.1,347,TRUE
2024-04-15,"Zuoying","Kaohsiung City",85,"Moderate",1.6,0.27,49.9,34,14,9.9,11,1.1,1.2,272,TRUE
2024-04-15,"Xitun","Taichung City",61,"Moderate",1.7,0.28,72,28,18,8.5,10.5,1.9,1.6,309,TRUE
2024-04-15,"Tucheng","New Taipei City",63,"Moderate",1.1,0.4,13.2,38,29,20.9,23,2,0.5,191,TRUE
2024-04-15,"Xitun","Taichung City",80,"Moderate",1.2,0.41,27.6,27,23,14.6,21.4,6.8,0.9,146,TRUE
2024-04-15,"Songshan","Taipei City",49,"Good",3.2,0.23,NA,38,21,9.3,9.6,0.3,2.2,43,TRUE
2024-04-15,"Zhongli","Taoyuan City",33,"Good",1.1,0.35,7.8,22,11,4.9,9.8,4.8,0.9,173,TRUE
2024-04-15,"Yonghe","New Taipei City",106,"Unhealthy for Sensitive Groups",2.3,0.43,48.7,83,47,8.5,9.7,1.2,2.7,99,TRUE
2024-04-15,"Fuxing","Kaohsiung City",30,"Good",0.6,0.19,18.6,10,10,7.8,7.9,0.1,0.3,145,TRUE
2024-04-15,"New Taipei (Shulin)","New Taipei City",63,"Moderate",0.2,0.23,5.4,23,25,12.1,19.3,7.1,0.3,98,TRUE
2024-04-15,"Kaohsiung (Hunei)","Kaohsiung City",25,"Good",0.3,0.09,17.8,22,11,2.1,4.5,2.4,2.6,255,TRUE
2024-04-15,"Annan","Tainan City",60,"Moderate",1.6,0.27,77.1,90,26,4.9,5.2,0.2,3.9,310,TRUE
2024-04-15,"Yonghe","New Taipei City",48,"Good",0.9,0.61,48.7,33,13,13.8,18.2,4.4,2.5,93,TRUE
2024-04-15,"Longtan","Taoyuan City",90,"Moderate",1.4,0.39,43.9,42,21,11.6,12,0.4,1.9,195,TRUE
2024-04-15,"Changhua","Changhua County",62,"Moderate",6.6,0.58,45,60,26,20.8,24.6,3.8,1.7,309,TRUE
2024-04-15,"Keelung","Keelung City",25,"Good",0.8,0.24,2.6,21,8,5.2,7.8,2.5,0.6,304,TRUE
2024-04-15,"Dali","Taichung City",30,"Good",0.9,0.13,26.4,16,7,2.4,3.1,0.7,2.8,241,TRUE
2024-04-15,"Hukou","Hsinchu County",139,"Unhealthy for Sensitive Groups",1.6,0.6,9.4,76,56,33.3,38.6,5.3,0.9,68,TRUE
2024-04-15,"Puli","Nantou County",54,"Moderate",0.7,0.26,36.2,18,16,5.2,6.6,1.3,1.8,97,TRUE
2024-04-15,"Fengshan","Kaohsiung City",63,"Moderate",1.7,0.39,35,40,26,12.2,13.3,1,0.3,105,TRUE
2024-04-15,"Hukou","Hsinchu County",26,"Good",0.2,0.07,20.1,18,12,1.3,2,0.6,6.5,241,TRUE
2024-04-15,"Puli","Nantou County",68,"Moderate",1.6,0.38,71.6,42,27,7,7.9,0.9,1.3,301,TRUE
2024-04-15,"Pingtung (Fangshan)","Pingtung County",18,"Good",0,0.09,26.8,13,3,0.7,1,0.2,1.3,156,TRUE
2024-04-15,"Toufen","Miaoli County",58,"Moderate",2.1,0.25,18.8,40,19,9.3,10,0.6,2,230,TRUE
2024-04-15,"Sanyi","Miaoli County",25,"Good",1,0.09,29.5,17,5,1.9,3.2,1.2,6.8,185,TRUE
2024-04-15,"Qiaotou","Kaohsiung City",69,"Moderate",1.2,0.32,27.7,38,31,11.7,12.1,0.3,1,64,TRUE
2024-04-15,"Xindian","New Taipei City",44,"Good",0.2,0.3,36.5,12,11,10,11.2,1.1,1.4,14,TRUE
2024-04-15,"Pingzhen","Taoyuan City",81,"Moderate",2.4,1.08,0.1,56,33,50,93.6,43.6,0.7,17,TRUE
2024-04-15,"Xindian","New Taipei City",56,"Moderate",1.8,0.43,54.2,42,NA,18.6,20.9,2.2,1.4,55,TRUE
2024-04-15,"Datong","Taipei City",68,"Moderate",1.6,0.79,55.2,34,22,26.5,31.8,5.2,NA,NA,TRUE
2024-04-15,"Shanhua","Tainan City",19,"Good",NA,0.05,12.1,3,6,1.1,2,0.8,4.9,130,TRUE
2024-04-15,"Shalu","Taichung City",19,"Good",0.9,0.16,14.3,13,2,5.6,6.2,0.5,2.8,154,TRUE
2024-04-15,"Datong","Taipei City",47,"Good",0.6,0.67,8.4,27,15,16.6,35.8,19.1,NA,NA,TRUE
2024-04-15,"Renwu","Kaohsiung City",32,"Good",2.5,0.23,29.1,19,9,12.1,16.2,4.1,1.4,43,TRUE
2024-04-15,"Nanzi","Kaohsiung City",52,"Moderate",0.9,0.23,27.2,43,11,9.4,11.4,2,2.5,218,TRUE
2024-04-15,"Taitung","Taitung County",21,"Good",0.6,0.18,27.4,19,6,3.1,5.1,1.9,0.2,170,TRUE
2024-04-15,"Tainan (Madou)","Tainan City",30,"Good",0,0.13,18.4,22,8,4.8,6.4,1.5,0.2,128,TRUE
2024-04-15,"Pingtung","Pingtung County",54,"Moderate",0.8,0.27,33.6,34,17,6.3,8.3,1.9,1.1,5,TRUE
2024-04-15,"Cailiao","New Taipei City",28,"Good",1.4,0.18,39.2,19,10,4.8,6.3,1.4,2.8,342,TRUE
2024-04-15,"Linkou","New Taipei City",47,"Good",1.1,0.32,23.8,20,10,17.9,18.6,0.7,1.9,238,TRUE
2024-04-15,"Nanzi","Kaohsiung City",49,"Good",3,0.37,47,29,11,19.6,22.1,2.5,1.7,214,TRUE
2024-04-15,"Tainan","Tainan City",96,"Moderate",1.4,0.52,41.4,78,32,15.7,16.7,0.9,2,357,TRUE
2024-04-15,"New Taipei (Shulin)","New Taipei City",90,"Moderate",0.1,0.28,35.4,76,26,13.1,13.4,0.2,1.1,162,TRUE
2024-04-15,"Datong","Taipei City",58,"Moderate",1.9,1.38,23.7,36,23,32,67.6,35.5,NA,NA,TRUE
2024-04-15,"Qiaotou","Kaohsiung City",54,"Moderate",0.4,0.29,16.2,31,22,8.8,9,0.2,1.3,42,TRUE
2024-04-15,"Pingzhen","Taoyuan City",22,"Good",0.3,0.12,28,9,0,3.7,4.5,0.8,2.5,197,TRUE
2024-04-15,"Fuxing","Kaohsiung City",110,"Unhealthy for Sensitive Groups",2.1,0.75,7.7,73,38,37.1,41,3.8,0.5,126,TRUE
2024-04-15,"Taoyuan","Taoyuan City",60,"Moderate",0.7,0.29,59.5,34,17,7.1,8.8,1.6,3,248,TRUE
2024-04-15,"Miaoli","Miaoli County",85,"Moderate",1.2,0.21,23.6,39,21,17,19.1,2.1,1.7,13,TRUE
2024-04-15,"Datong","Taipei City",48,"Good",1,0.75,12.4,16,11,14.6,22.1,7.4,NA,NA,TRUE
2024-04-15,"Daliao","Kaohsiung City",138,"Unhealthy for Sensitive Groups",4.3,0.54,NA,69,32,20.2,23.2,2.9,2.5,193,TRUE
2024-04-15,"Kaohsiung (Hunei)","Kaohsiung City",27,"Good",1.6,0.34,1,22,9,10.3,33.2,22.9,0.6,93,TRUE
2024-04-15,"Qianzhen","Kaohsiung City",31,"Good",1.4,0.31,26.9,15,8,14.5,15.3,0.8,0.7,36,TRUE
2024-04-15,"Puli","Nantou County",16,"Good",0.8,0.22,16.7,NA,NA,5.3,7.1,1.8,0.9,306,TRUE
2024-04-15,"Shanhua","Tainan City",66,"Moderate",0.6,0.27,25,15,9,10.6,12.1,1.4,4.6,350,TRUE
2024-04-15,"Puli","Nantou County",37,"Good",1.1,0.17,4,25,11,2.6,3.5,0.8,0.6,110,TRUE
2024-04-15,"Hualien","Hualien County",30,"Good",0.4,0.36,26.5,5,7,6,6.9,0.9,1.7,56,TRUE
2024-04-15,"Xizhi","New Taipei City",36,"Good",0.5,0.26,0.8,29,10,10.3,18.9,8.6,0.9,263,TRUE
2024-04-15,"Miaoli","Miaoli County",67,"Moderate",2.5,0.32,38.3,38,23,9.6,10.3,0.7,1.8,17,TRUE
2024-04-15,"Guanyin","Taoyuan City",38,"Good",0.8,0.12,26.3,22,17,5.9,7.1,1.1,3.4,221,TRUE
2024-04-15,"Chiayi","Chiayi City",122,"Unhealthy for Sensitive Groups",4.7,0.66,7.2,79,46,30.8,33,2.1,2.6,1,TRUE
2024-04-15,"Zhudong","Hsinchu County",36,"Good",0.1,0.17,29.2,10,7,4.9,5.6,0.6,0.2,158,TRUE
2024-04-15,"Chaozhou","Pingtung County",130,"Unhealthy for Sensitive Groups",1,0.39,16,77,52,10.2,12,1.8,0.6,120,TRUE
2024-04-15,"Yangming","Taipei City",90,"Moderate",0.5,0.39,66.1,40,35,5.8,6.4,0.5,0.4,190,TRUE
2024-04-15,"Chiayi","Chiayi City",55,"Moderate",1.3,0.47,34.3,29,22,10.9,12.3,1.4,2.2,348,TRUE
2024-04-15,"Zhongli","Taoyuan City",20,"Good",0.5,0.35,16.3,10,6,11.5,16.4,4.8,0.7,184,TRUE
2024-04-15,"Taoyuan","Taoyuan City",42,"Good",0.5,0.2,38.4,15,7,4.9,6.1,1.1,2.8,226,TRUE
2024-04-15,"Hsinchu","Hsinchu City",73,"Moderate",1.8,0.65,10.3,85,29,36.8,38.1,1.2,0.3,309,TRUE
2024-04-15,"Linyuan","Kaohsiung City",29,"Good",1.8,0.21,25.2,24,4,6.3,7,0.6,1.5,32,TRUE
2024-04-15,"Fuxing","Kaohsiung City",112,"Unhealthy for Sensitive Groups",1.5,0.57,19.2,75,41,18.8,19.5,0.7,1.2,258,TRUE
2024-04-15,"Mailiao","Yunlin County",60,"Moderate",1.4,0.17,44.2,70,14,NA,NA,NA,6.6,1,TRUE
2024-04-15,"Taoyuan","Taoyuan City",39,"Good",0.8,0.36,37.3,16,10,8.6,9.3,0.7,1.2,25,TRUE
2024-04-15,"Xiaogang","Kaohsiung City",56,"Moderate",1.9,0.23,13.7,28,20,11.1,11.5,0.4,0.4,316,TRUE
2024-04-15,"Zhongli","Taoyuan City",65,"Moderate",1.7,0.95,18.8,56,20,33.9,50.9,17,1,24,TRUE
2024-04-15,"Daliao","Kaohsiung City",62,"Moderate",1.3,0.29,55.7,57,24,12.3,13.1,0.7,0.5,161,TRUE
2024-04-15,"Chaozhou","Pingtung County",58,"Moderate",1,0.26,41.6,46,26,6.2,7.4,1.1,1.6,256,TRUE
2024-04-15,"Hualien","Hualien County",44,"Good",1,0.24,54.8,43,28,2.7,3.2,0.5,3.9,70,TRUE
2024-04-15,"Hualien","Hualien County",49,"Good",0.2,0.2,31.6,37,16,2.7,3.4,0.6,1.3,127,TRUE
2024-04-15,"Matsu","Lienchiang County",42,"Good",0.6,0.12,22.4,24,15,6.3,10.5,4.1,0.7,222,TRUE
2024-04-15,"Guting","Taipei City",44,"Good",1.2,0.34,46.7,9,8,11.5,12.7,1.1,1.2,69,TRUE
2024-04-15,"Tucheng","New Taipei City",54,"Moderate",2.1,0.44,30.6,29,14,14.7,15.9,1.2,0.3,87,TRUE
2024-04-15,"Guanshan","Taitung County",26,"Good",1,0.13,13.5,26,2,2,3.8,1.8,0.6,4,TRUE
2024-04-15,"Xianxi","Changhua County",103,"Unhealthy for Sensitive Groups",1.7,0.57,46.7,64,46,9.5,10.5,1,6.6,38,TRUE
